FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY
281,11433,DTW,14747,SEA,828,-2,1031,3
356,10397,ATL,13487,MSP,2114,9,2243,-2
420,10397,ATL,12478,JFK,1403,19,1709,51
440,12478,JFK,10397,ATL,557,-3,808,-19
464,12478,JFK,10397,ATL,1659,189,2018,230
2339,14747,SEA,10397,ATL,51,1,829,-4
2440,14747,SEA,13487,MSP,45,-5,544,-18
2580,10397,ATL,14747,SEA,1220,15,1436,16
2784,12478,JFK,11433,DTW,935,35,1128,9
2816,12478,JFK,13487,MSP,2147,352,3,348
2853,12478,JFK,14747,SEA,1733,34,2104,39
23,11433,DTW,13487,MSP,1541,-1,1629,-12
108,13487,MSP,10397,ATL,1315,-2,1632,-18
177,10397,ATL,13487,MSP,1537,32,1704,19
258,10397,ATL,11433,DTW,2107,2,2245,-20
362,11433,DTW,13487,MSP,830,0,922,-7
421,14747,SEA,12478,JFK,1132,17,1953,8
440,12478,JFK,10397,ATL,558,-2,846,22
486,12478,JFK,14747,SEA,1117,32,1404,19
589,13487,MSP,14747,SEA,1121,-3,1255,-8
668,10397,ATL,14747,SEA,2123,9,2322,-13
748,10397,ATL,11433,DTW,1055,0,1250,-7
815,14747,SEA,11433,DTW,933,-1,1630,-23
874,11433,DTW,12478,JFK,1204,0,1357,-1
2802,10397,ATL,11433,DTW,2114,0,2253,-24
2825,11433,DTW,13487,MSP,958,-2,1045,-5
16,14747,SEA,11433,DTW,1147,-1,1902,-12
42,10397,ATL,12478,JFK,1729,125,2003,118
87,11433,DTW,13487,MSP,1737,-3,1834,-15
176,13487,MSP,10397,ATL,1459,-6,1818,-18
1542,14747,SEA,12478,JFK,1431,76,2247,58
1608,10397,ATL,11433,DTW,1341,1,1540,-8
1750,14747,SEA,10397,ATL,1055,6,1901,21
1815,13487,MSP,10397,ATL,847,-3,1204,-18
1943,11433,DTW,10397,ATL,1200,0,1342,-22
2039,10397,ATL,14747,SEA,828,44,1053,53
2218,14747,SEA,11433,DTW,825,50,1525,30
2263,11433,DTW,14747,SEA,1748,-2,1934,-11
356,10397,ATL,13487,MSP,2103,-2,2229,-16
421,14747,SEA,12478,JFK,1109,-6,1917,-35
446,10397,ATL,12478,JFK,1714,22,1953,18
480,12478,JFK,14747,SEA,1023,83,1300,36
542,11433,DTW,14747,SEA,1401,1,1543,-11
624,14747,SEA,10397,ATL,1502,9,2250,0
700,14747,SEA,10397,ATL,744,-1,1534,-2
752,10397,ATL,12478,JFK,1204,-1,1403,-26
815,14747,SEA,11433,DTW,937,3,1637,-18
1290,10397,ATL,11433,DTW,2246,11,44,11
1336,10397,ATL,14747,SEA,1057,-3,1316,-2
1444,14747,SEA,11433,DTW,543,-2,1233,-30
902,10397,ATL,11433,DTW,1519,-1,1708,-22
971,13487,MSP,11433,DTW,945,-5,1209,-28
1055,11433,DTW,13487,MSP,2038,13,2114,-5
1126,13487,MSP,12478,JFK,1345,0,1712,-28
1291,14747,SEA,10397,ATL,857,-5,1631,-25
1397,13487,MSP,14747,SEA,1504,-1,1639,-2
1549,13487,MSP,10397,ATL,1739,-2,2052,-21
1640,11433,DTW,10397,ATL,732,2,919,-7
1760,13487,MSP,14747,SEA,2237,1,5,-12
1823,11433,DTW,14747,SEA,2014,-5,2154,-20
1476,11433,DTW,13487,MSP,1346,-2,1428,-12
1598,14747,SEA,10397,ATL,556,-4,1358,8
1915,13487,MSP,10397,ATL,1108,-5,1423,-17
2032,13487,MSP,12478,JFK,657,-3,1035,-14
2214,13487,MSP,12478,JFK,1731,-4,2215,46
2253,13487,MSP,14747,SEA,1758,0,1934,-7
2339,14747,SEA,10397,ATL,45,-5,813,-17
2547,14747,SEA,13487,MSP,1859,1,8,-2
2595,11433,DTW,12478,JFK,844,14,1030,4
2800,14747,SEA,11433,DTW,5,-5,717,-6
2825,12478,JFK,14747,SEA,1657,-2,2017,-4
17,11433,DTW,14747,SEA,1154,-1,1340,-7
43,12478,JFK,10397,ATL,1522,-3,1821,8
108,13487,MSP,10397,ATL,1311,-4,1645,-6
177,10397,ATL,13487,MSP,1501,-2,1637,-9
281,11433,DTW,14747,SEA,827,-3,1002,-26
2267,13487,MSP,10397,ATL,1644,-4,2010,-9
2424,14747,SEA,11433,DTW,1406,6,2130,6
2553,10397,ATL,11433,DTW,1625,-4,1820,-21
2659,11433,DTW,10397,ATL,2051,-2,2233,-22
2815,14747,SEA,10397,ATL,2331,2,707,-3
2830,13487,MSP,11433,DTW,1003,79,1235,73
22,13487,MSP,11433,DTW,1323,-7,1608,-8
86,13487,MSP,11433,DTW,1529,-1,1803,-9
1715,10397,ATL,13487,MSP,1208,-2,1341,-5
1770,14747,SEA,13487,MSP,1529,-1,2046,0
1915,13487,MSP,10397,ATL,1112,-1,1432,-11
2032,13487,MSP,12478,JFK,805,65,1129,38
2214,13487,MSP,12478,JFK,1734,-1,2131,-1
2253,13487,MSP,14747,SEA,1758,0,1920,-22
1640,11433,DTW,10397,ATL,727,-3,911,-16
1760,13487,MSP,14747,SEA,2333,49,111,46
1823,11433,DTW,14747,SEA,2016,-3,2144,-31
1991,13487,MSP,10397,ATL,517,2,833,-6
2193,13487,MSP,14747,SEA,725,28,854,15
2221,13487,MSP,14747,SEA,859,9,1043,13
2267,13487,MSP,10397,ATL,1646,-2,2026,7
176,13487,MSP,10397,ATL,1509,4,2219,
211,12478,JFK,14747,SEA,1900,4,2224,2
315,11433,DTW,10397,ATL,1912,-3,2154,38
362,11433,DTW,13487,MSP,829,-1,909,-21
421,14747,SEA,12478,JFK,1112,-3,1937,-15
440,12478,JFK,10397,ATL,556,-4,815,-12
464,12478,JFK,10397,ATL,1345,-5,1616,-12
541,10397,ATL,11433,DTW,1740,-1,2054,61
589,13487,MSP,14747,SEA,1119,-5,1250,-15
659,10397,ATL,11433,DTW,625,40,801,16
2536,14747,SEA,13487,MSP,1322,2,1853,13
2590,14747,SEA,12478,JFK,2145,-4,613,2
2800,14747,SEA,11433,DTW,17,-6,726,-13
2816,12478,JFK,13487,MSP,1555,0,1749,-26
16,14747,SEA,11433,DTW,1143,-5,1911,-3
42,10397,ATL,12478,JFK,1523,-1,1804,-1
87,11433,DTW,13487,MSP,1741,-4,1828,-26
176,13487,MSP,10397,ATL,1515,10,1840,4
220,12478,JFK,10397,ATL,2026,61,2313,58
355,13487,MSP,11433,DTW,620,0,901,-3
420,10397,ATL,12478,JFK,1350,6,1559,-19
438,12478,JFK,14747,SEA,659,-1,954,-19
455,12478,JFK,10397,ATL,1348,-2,1624,-4
542,11433,DTW,14747,SEA,1402,2,1535,-19
624,14747,SEA,10397,ATL,1443,-10,2243,-7
668,10397,ATL,14747,SEA,2105,-5,2331,-3
748,10397,ATL,11433,DTW,1052,-3,1245,-12
786,11433,DTW,10397,ATL,1355,-5,1539,-24
2553,10397,ATL,11433,DTW,1628,-1,1819,-22
2659,11433,DTW,10397,ATL,2110,17,2318,23
2812,10397,ATL,13487,MSP,1800,0,2000,15
2827,10397,ATL,13487,MSP,1947,-2,2116,-15
17,11433,DTW,14747,SEA,1150,-5,1327,-20
629,10397,ATL,11433,DTW,838,-2,1018,-23
733,11433,DTW,14747,SEA,1529,-3,1702,-26
783,13487,MSP,10397,ATL,617,-3,950,10
841,11433,DTW,13487,MSP,1206,6,1244,-11
896,11433,DTW,12478,JFK,1958,-5,2146,-19
946,13487,MSP,11433,DTW,1108,-4,1334,-25
984,10397,ATL,12478,JFK,16,181,227,163
1107,10397,ATL,14747,SEA,2015,70,2217,50
1130,10397,ATL,13487,MSP,2400,100,119,81
859,13487,MSP,11433,DTW,2044,57,2315,46
913,11433,DTW,14747,SEA,2213,1,2358,-4
970,10397,ATL,14747,SEA,1753,-2,2008,-12
991,10397,ATL,11433,DTW,1208,-2,1358,-20
1122,13487,MSP,10397,ATL,725,-5,1103,8
1290,10397,ATL,11433,DTW,2232,-3,31,-2
1336,10397,ATL,14747,SEA,708,-2,919,-9
1444,14747,SEA,11433,DTW,540,0,1242,-16
1588,14747,SEA,10397,ATL,2215,-4,545,-18
1650,11433,DTW,13487,MSP,656,-4,735,-14
1055,11433,DTW,13487,MSP,2040,15,2201,41
1715,10397,ATL,13487,MSP,1210,0,1333,-13
1770,14747,SEA,13487,MSP,1527,-3,2039,-7
1915,13487,MSP,10397,ATL,1106,-7,1426,-17
2032,13487,MSP,12478,JFK,655,-5,1027,-24
2214,13487,MSP,12478,JFK,1735,0,2148,16
2253,13487,MSP,14747,SEA,1834,36,1947,5
2329,10397,ATL,14747,SEA,1417,3,1628,-4
2440,14747,SEA,13487,MSP,125,35,621,19
1915,13487,MSP,10397,ATL,1113,0,1501,18
2032,13487,MSP,12478,JFK,655,-5,1027,-24
2214,13487,MSP,12478,JFK,1909,94,2246,74
2253,13487,MSP,14747,SEA,1757,-1,1943,1
43,12478,JFK,10397,ATL,1519,-6,1756,-17
109,10397,ATL,13487,MSP,1641,1,1819,-8
211,12478,JFK,14747,SEA,1907,11,2225,3
315,11433,DTW,10397,ATL,1923,8,2110,-6
362,11433,DTW,13487,MSP,824,-6,914,-16
421,14747,SEA,12478,JFK,1110,-5,1944,-8
440,12478,JFK,10397,ATL,601,1,814,-13
480,12478,JFK,10397,ATL,1341,-9,1615,-13
555,11433,DTW,10397,ATL,1636,3,1822,-18
629,10397,ATL,11433,DTW,839,-1,1027,-14
700,14747,SEA,10397,ATL,750,5,1526,-10
752,10397,ATL,12478,JFK,1205,0,1416,-13
815,14747,SEA,11433,DTW,933,-1,1626,-29
859,13487,MSP,11433,DTW,1952,5,2233,4
913,11433,DTW,14747,SEA,2212,0,2346,-16
970,10397,ATL,14747,SEA,1750,-5,2017,-3
2800,14747,SEA,11433,DTW,13,-7,715,-21
2816,12478,JFK,13487,MSP,1623,28,1844,29
2853,12478,JFK,14747,SEA,1658,-1,2021,-4
23,11433,DTW,13487,MSP,1541,-1,1614,-30
86,13487,MSP,11433,DTW,1532,2,1807,-5
173,10397,ATL,14747,SEA,1653,17,1955,53
213,12478,JFK,13487,MSP,1849,24,2047,-4
325,11433,DTW,10397,ATL,1449,-1,1633,-20
413,13487,MSP,12478,JFK,1012,2,1349,-10
438,12478,JFK,14747,SEA,658,-2,1012,-1
451,12478,JFK,13487,MSP,1117,12,1306,-7
491,12478,JFK,10397,ATL,816,-4,1022,-29
588,14747,SEA,13487,MSP,1154,21,1720,27
630,11433,DTW,10397,ATL,1754,-1,1956,-3
733,11433,DTW,14747,SEA,1530,5,1713,-8
783,13487,MSP,10397,ATL,617,-3,936,-4
841,11433,DTW,13487,MSP,1157,-3,1243,-12
888,10397,ATL,13487,MSP,1357,0,1537,-2
930,13487,MSP,10397,ATL,1936,-4,2253,-21
971,13487,MSP,11433,DTW,956,-4,1230,-18
1055,11433,DTW,13487,MSP,2025,0,2108,-12
1126,13487,MSP,12478,JFK,2007,381,2355,370
1291,14747,SEA,10397,ATL,901,-1,1631,-28
1357,13487,MSP,11433,DTW,1743,-2,2210,99
1453,14747,SEA,13487,MSP,639,-6,1142,-25
1598,14747,SEA,10397,ATL,558,-2,1329,-21
1715,10397,ATL,13487,MSP,1209,-1,1335,-11
1770,14747,SEA,13487,MSP,1527,-3,2029,-17
2032,13487,MSP,12478,JFK,657,-3,1032,-19
2214,13487,MSP,12478,JFK,1744,9,2146,14
2253,13487,MSP,14747,SEA,1818,20,2000,18
2329,10397,ATL,14747,SEA,1429,15,1635,3
2440,14747,SEA,13487,MSP,47,-3,551,-11
2536,14747,SEA,13487,MSP,1316,-4,1148,
2590,14747,SEA,12478,JFK,2232,43,612,1
1290,10397,ATL,11433,DTW,2248,13,30,-3
1336,10397,ATL,14747,SEA,1053,-7,1317,-1
1444,14747,SEA,11433,DTW,539,-1,1237,-21
1549,13487,MSP,10397,ATL,1748,3,2120,-2
1640,11433,DTW,10397,ATL,735,5,925,-2
1760,13487,MSP,14747,SEA,2241,-3,18,-7
1823,11433,DTW,14747,SEA,2017,-2,2209,-6
1290,10397,ATL,11433,DTW,2232,-3,22,-11
1336,10397,ATL,14747,SEA,1058,-2,1314,-4
1444,14747,SEA,11433,DTW,534,-6,1230,-28
1109,14747,SEA,12478,JFK,1541,51,2347,33
22,13487,MSP,11433,DTW,1325,-5,1558,-18
53,13487,MSP,11433,DTW,1529,-1,1812,0
173,10397,ATL,14747,SEA,1632,-4,1848,-14
213,12478,JFK,13487,MSP,1845,20,2043,-8
325,11433,DTW,10397,ATL,1448,-2,1652,-1
362,11433,DTW,13487,MSP,830,0,1158,
413,13487,MSP,12478,JFK,1008,-2,1346,-13
438,12478,JFK,14747,SEA,659,-1,942,-31
456,12478,JFK,13487,MSP,1057,-8,1246,-27
491,12478,JFK,10397,ATL,816,-4,1039,-12
588,14747,SEA,13487,MSP,1130,-3,1649,-4
630,11433,DTW,10397,ATL,1753,-2,1943,-16
733,11433,DTW,14747,SEA,1519,-6,1708,-13
783,13487,MSP,10397,ATL,615,-5,925,-15
841,11433,DTW,13487,MSP,1159,-1,1236,-19
888,10397,ATL,13487,MSP,1532,95,1707,88
930,13487,MSP,10397,ATL,1939,-1,2257,-17
971,13487,MSP,11433,DTW,955,-5,1241,-7
1055,11433,DTW,13487,MSP,2028,3,2114,-6
1126,13487,MSP,12478,JFK,1345,-1,1737,-8
325,11433,DTW,10397,ATL,1353,8,1609,22
420,10397,ATL,12478,JFK,1340,0,1610,-2
438,12478,JFK,14747,SEA,700,0,1016,6
464,12478,JFK,13487,MSP,1427,202,1619,189
588,14747,SEA,13487,MSP,1140,7,1645,-6
630,11433,DTW,10397,ATL,1749,-6,1948,-10
748,10397,ATL,11433,DTW,1054,-1,1247,-10
815,14747,SEA,11433,DTW,932,-2,1634,-19
874,11433,DTW,12478,JFK,1202,-2,1353,-5
967,10397,ATL,14747,SEA,932,-2,1145,-7
987,10397,ATL,13487,MSP,1040,-5,1212,-6
1109,14747,SEA,12478,JFK,1447,-3,2256,-17
2536,14747,SEA,13487,MSP,1325,5,1841,1
2590,14747,SEA,12478,JFK,2233,44,615,4
2800,14747,SEA,11433,DTW,17,-6,710,-29
2816,12478,JFK,13487,MSP,1618,23,1943,88
2853,12478,JFK,14747,SEA,1813,74,2133,68
2039,10397,ATL,14747,SEA,743,-1,1011,11
2218,14747,SEA,11433,DTW,732,-3,1432,-23
2263,11433,DTW,14747,SEA,1745,-5,1921,-24
2339,14747,SEA,10397,ATL,44,-6,801,-32
2536,14747,SEA,13487,MSP,1318,-2,1820,-20
2590,14747,SEA,12478,JFK,2147,-2,551,-20
2800,14747,SEA,11433,DTW,19,-4,711,-28
2816,12478,JFK,13487,MSP,1558,3,1811,-4
2853,12478,JFK,14747,SEA,1707,8,2015,-10
23,11433,DTW,13487,MSP,1539,-3,1626,-15
108,13487,MSP,10397,ATL,1316,-1,1645,-5
177,10397,ATL,13487,MSP,1507,2,1656,11
258,10397,ATL,11433,DTW,2115,10,2305,0
2039,10397,ATL,14747,SEA,833,49,1040,40
2218,14747,SEA,11433,DTW,732,-3,1423,-32
2263,11433,DTW,14747,SEA,1747,-3,1928,-17
1290,10397,ATL,11433,DTW,2231,-4,14,-18
1336,10397,ATL,14747,SEA,727,17,943,17
1476,11433,DTW,13487,MSP,1345,0,1426,-10
1291,14747,SEA,10397,ATL,903,1,1642,-17
1357,13487,MSP,11433,DTW,1744,-1,2014,-17
1453,14747,SEA,13487,MSP,642,-3,1145,-22
1588,14747,SEA,10397,ATL,2236,17,603,0
1650,11433,DTW,13487,MSP,657,-3,745,-4
1768,14747,SEA,13487,MSP,813,0,1321,-13
1893,11433,DTW,10397,ATL,840,-1,1028,-13
213,12478,JFK,13487,MSP,1912,47,2106,15
325,11433,DTW,10397,ATL,1447,-3,1643,-10
411,14747,SEA,12478,JFK,811,36,1621,18
425,12478,JFK,13487,MSP,800,-5,1016,-2
446,10397,ATL,12478,JFK,1750,34,2031,36
1549,13487,MSP,10397,ATL,1740,-5,2049,-33
1640,11433,DTW,10397,ATL,723,-2,908,-14
1760,13487,MSP,14747,SEA,2241,-3,2,-23
1823,11433,DTW,14747,SEA,2016,-3,2217,2
1991,13487,MSP,10397,ATL,511,-4,824,-15
1608,10397,ATL,11433,DTW,1338,-2,1520,-26
1750,14747,SEA,10397,ATL,1211,36,1943,11
1815,13487,MSP,10397,ATL,850,0,1204,-15
1943,11433,DTW,10397,ATL,1159,-1,1359,-3
2039,10397,ATL,14747,SEA,807,-3,1039,7
2218,14747,SEA,11433,DTW,732,-3,1435,-20
2263,11433,DTW,14747,SEA,1523,-2,1655,-24
2339,14747,SEA,10397,ATL,111,21,830,0
2547,14747,SEA,13487,MSP,1906,8,6,-4
2350,10397,ATL,12478,JFK,756,-6,1002,-18
2547,14747,SEA,13487,MSP,2016,76,115,57
2610,10397,ATL,13487,MSP,818,53,942,44
2812,10397,ATL,13487,MSP,1757,-3,1913,-32
2827,10397,ATL,13487,MSP,2013,24,2151,21
17,11433,DTW,14747,SEA,1231,36,1419,32
43,12478,JFK,10397,ATL,1534,9,1842,29
109,10397,ATL,13487,MSP,1642,2,1810,-17
1306,11433,DTW,10397,ATL,955,-5,1137,-18
1397,13487,MSP,14747,SEA,1503,-2,1617,-25
1476,11433,DTW,13487,MSP,1443,55,1538,58
1598,14747,SEA,10397,ATL,559,-1,1328,-22
1715,10397,ATL,13487,MSP,1217,7,1338,-8
1770,14747,SEA,13487,MSP,1535,5,2036,-10
1915,13487,MSP,10397,ATL,1108,-5,1419,-24
2032,13487,MSP,12478,JFK,653,-7,1050,-1
480,12478,JFK,14747,SEA,858,-2,1223,-1
541,10397,ATL,11433,DTW,1740,-1,1935,-18
589,13487,MSP,14747,SEA,1121,-3,1258,-7
659,10397,ATL,11433,DTW,550,5,809,24
748,10397,ATL,11433,DTW,1124,29,1340,43
786,11433,DTW,10397,ATL,1406,6,1545,-18
852,11433,DTW,10397,ATL,2251,32,45,31
902,10397,ATL,11433,DTW,1507,-4,1649,-34
967,10397,ATL,14747,SEA,950,16,1150,-5
987,10397,ATL,13487,MSP,1049,4,1220,-1
1109,14747,SEA,12478,JFK,1527,37,2330,16
1232,14747,SEA,10397,ATL,1248,2,2025,-14
421,14747,SEA,12478,JFK,1131,16,1927,-25
440,12478,JFK,10397,ATL,556,-4,800,-27
485,12478,JFK,10397,ATL,1400,10,1638,10
555,11433,DTW,10397,ATL,1630,-3,1815,-25
629,10397,ATL,11433,DTW,840,0,1030,-11
700,14747,SEA,10397,ATL,739,-6,1531,-5
752,10397,ATL,12478,JFK,1205,0,1429,0
815,14747,SEA,11433,DTW,938,4,1629,-26
859,13487,MSP,11433,DTW,1944,-3,2218,-11
913,11433,DTW,14747,SEA,2208,-4,2346,-16
970,10397,ATL,14747,SEA,1800,5,2002,-18
991,10397,ATL,11433,DTW,1206,-4,1400,-18
1122,13487,MSP,10397,ATL,724,-6,1036,-19
1232,14747,SEA,10397,ATL,1314,-1,2334,
1291,14747,SEA,10397,ATL,859,-3,1635,-24
1549,13487,MSP,10397,ATL,1743,-2,2143,19
1640,11433,DTW,10397,ATL,934,129,1123,121
1760,13487,MSP,14747,SEA,2326,42,104,39
1823,11433,DTW,14747,SEA,2013,-6,2213,-2
1991,13487,MSP,10397,ATL,511,-4,823,-16
2193,13487,MSP,14747,SEA,657,0,833,-6
2221,13487,MSP,14747,SEA,849,-1,1042,12
1598,14747,SEA,10397,ATL,600,0,1339,-11
1715,10397,ATL,13487,MSP,1308,58,1435,49
1770,14747,SEA,13487,MSP,1528,-2,2022,-24
1915,13487,MSP,10397,ATL,1331,138,1649,126
2218,14747,SEA,11433,DTW,749,14,1442,-13
2263,11433,DTW,14747,SEA,1749,-1,1942,-3
2339,14747,SEA,10397,ATL,121,31,843,10
2536,14747,SEA,13487,MSP,1321,1,1815,-25
2590,14747,SEA,12478,JFK,2204,15,550,-21
2800,14747,SEA,11433,DTW,23,0,739,0
2816,12478,JFK,13487,MSP,1927,212,2138,203
16,14747,SEA,11433,DTW,1146,-2,1849,-25
42,10397,ATL,12478,JFK,1523,-1,1807,2
87,11433,DTW,13487,MSP,1742,-3,1822,-32
176,13487,MSP,10397,ATL,1506,1,1936,60
220,12478,JFK,10397,ATL,1934,9,2223,8
355,13487,MSP,11433,DTW,618,-2,844,-20
668,10397,ATL,14747,SEA,2111,1,2314,-20
748,10397,ATL,11433,DTW,1054,-1,1244,-13
786,11433,DTW,10397,ATL,1350,-10,1543,-20
852,11433,DTW,10397,ATL,2231,12,10,-4
902,10397,ATL,11433,DTW,1505,-6,1702,-21
967,10397,ATL,14747,SEA,1157,143,1358,123
987,10397,ATL,13487,MSP,1046,1,1234,13
1109,14747,SEA,12478,JFK,1449,-1,2247,-27
1232,14747,SEA,10397,ATL,1244,-2,2007,-32
2350,10397,ATL,12478,JFK,757,-5,1008,-12
2547,14747,SEA,13487,MSP,1857,-3,2353,-25
2610,10397,ATL,13487,MSP,722,-3,856,-4
2802,10397,ATL,11433,DTW,2348,163,140,152
2825,11433,DTW,13487,MSP,957,-3,1045,-5
16,14747,SEA,11433,DTW,1148,0,1840,-34
42,10397,ATL,12478,JFK,1522,-2,1755,-10
108,13487,MSP,10397,ATL,1315,0,1633,-18
177,10397,ATL,13487,MSP,1501,-2,1652,6
281,11433,DTW,14747,SEA,829,-1,1035,7
356,10397,ATL,13487,MSP,2105,0,2232,-13
420,10397,ATL,12478,JFK,1341,1,1545,-29
438,12478,JFK,14747,SEA,702,2,1020,7
480,12478,JFK,13487,MSP,804,-1,1000,-18
542,11433,DTW,14747,SEA,1359,-1,1554,0
624,14747,SEA,10397,ATL,1456,3,2232,-18
1715,10397,ATL,13487,MSP,1204,-6,1341,-5
1770,14747,SEA,13487,MSP,1536,6,2033,-13
1915,13487,MSP,10397,ATL,1108,-5,1424,-19
2032,13487,MSP,12478,JFK,659,-1,1120,29
1306,11433,DTW,10397,ATL,958,-2,1135,-21
1397,13487,MSP,14747,SEA,1501,-4,1629,-13
2536,14747,SEA,13487,MSP,1453,93,1944,64
2590,14747,SEA,12478,JFK,2145,-4,606,-5
2800,14747,SEA,11433,DTW,13,-7,702,-34
2816,12478,JFK,13487,MSP,1557,2,1800,-15
2853,12478,JFK,14747,SEA,1655,-4,2001,-24
23,11433,DTW,13487,MSP,1546,4,1659,15
86,13487,MSP,11433,DTW,1710,100,1947,95
173,10397,ATL,14747,SEA,1636,0,2038,96
213,12478,JFK,13487,MSP,1852,27,2059,8
325,11433,DTW,10397,ATL,1448,-2,1720,27
413,13487,MSP,12478,JFK,1028,18,1433,34
438,12478,JFK,14747,SEA,658,-2,950,-23
451,12478,JFK,14747,SEA,1050,5,1337,-11
491,12478,JFK,10397,ATL,822,2,1018,-33
588,14747,SEA,13487,MSP,1151,18,1653,0
630,11433,DTW,10397,ATL,1814,19,2021,22
733,11433,DTW,14747,SEA,1525,0,1718,-3
783,13487,MSP,10397,ATL,619,-1,928,-12
967,10397,ATL,14747,SEA,942,8,1152,-3
987,10397,ATL,13487,MSP,1151,66,1317,56
1109,14747,SEA,12478,JFK,1502,12,2324,10
1232,14747,SEA,10397,ATL,1245,-1,2029,-10
1322,13487,MSP,14747,SEA,1938,3,2146,27
1306,11433,DTW,10397,ATL,958,-2,1139,-17
1397,13487,MSP,14747,SEA,1504,-1,1641,-1
1476,11433,DTW,13487,MSP,1344,-4,1433,-7
843,10397,ATL,12478,JFK,1042,12,1304,9
902,10397,ATL,11433,DTW,1837,206,2059,216
967,10397,ATL,14747,SEA,932,-2,1136,-19
987,10397,ATL,13487,MSP,1048,3,1217,-4
1109,14747,SEA,12478,JFK,1526,36,2342,28
1232,14747,SEA,10397,ATL,1243,-3,2024,-15
1322,13487,MSP,14747,SEA,1931,-4,2138,19
1417,10397,ATL,11433,DTW,2053,93,2239,73
1542,14747,SEA,12478,JFK,1414,59,2247,58
1608,10397,ATL,11433,DTW,1341,1,1541,-7
1823,11433,DTW,14747,SEA,2018,-1,2213,-2
1991,13487,MSP,10397,ATL,514,-1,840,1
2005,10397,ATL,11433,DTW,707,-3,901,-10
2210,14747,SEA,11433,DTW,2318,-2,609,-26
2237,12478,JFK,10397,ATL,1830,46,2037,7
2283,11433,DTW,10397,ATL,558,-2,744,-11
2536,14747,SEA,13487,MSP,1329,9,1839,-1
2590,14747,SEA,12478,JFK,2144,-5,612,1
2800,14747,SEA,11433,DTW,16,-7,709,-30
2816,12478,JFK,13487,MSP,1559,4,1833,18
2853,12478,JFK,14747,SEA,1710,11,2034,9
23,11433,DTW,13487,MSP,1701,79,1740,56
87,11433,DTW,13487,MSP,2030,165,2130,156
176,13487,MSP,10397,ATL,1502,-3,1818,-18
220,12478,JFK,10397,ATL,1925,0,2214,-1
355,13487,MSP,11433,DTW,617,-3,845,-19
413,13487,MSP,12478,JFK,1006,-4,1346,-13
438,12478,JFK,14747,SEA,657,-3,942,-31
456,12478,JFK,13487,MSP,1109,4,1256,-17
491,12478,JFK,10397,ATL,827,7,1039,-12
588,14747,SEA,13487,MSP,1134,1,1645,-8
630,11433,DTW,10397,ATL,1753,-2,1950,-9
733,11433,DTW,14747,SEA,1524,-1,1717,-4
783,13487,MSP,10397,ATL,616,-4,1000,20
841,11433,DTW,13487,MSP,1209,9,1302,7
888,10397,ATL,13487,MSP,1401,4,1528,-11
930,13487,MSP,10397,ATL,1937,-3,2250,-24
1322,13487,MSP,14747,SEA,1942,2,2114,-8
1453,14747,SEA,13487,MSP,640,-5,1226,21
1598,14747,SEA,10397,ATL,851,171,1641,173
1715,10397,ATL,13487,MSP,1226,16,1408,25
1770,14747,SEA,13487,MSP,1529,-1,2030,-14
1915,13487,MSP,10397,ATL,1148,35,1540,60
2032,13487,MSP,12478,JFK,658,-2,1038,-11
2214,13487,MSP,12478,JFK,1917,102,2249,80
2253,13487,MSP,14747,SEA,1813,15,1946,5
1768,14747,SEA,13487,MSP,809,-4,1323,-11
2800,14747,SEA,11433,DTW,31,8,714,-25
2816,12478,JFK,13487,MSP,1751,116,2014,119
2853,12478,JFK,14747,SEA,1710,11,2112,47
23,11433,DTW,13487,MSP,1537,-5,1653,12
108,13487,MSP,10397,ATL,1325,8,1718,28
177,10397,ATL,13487,MSP,1504,-1,1704,19
258,10397,ATL,11433,DTW,2104,-1,2249,-16
362,11433,DTW,13487,MSP,828,-2,929,0
421,14747,SEA,12478,JFK,1126,11,1946,1
440,12478,JFK,10397,ATL,555,-5,756,-28
486,12478,JFK,14747,SEA,1039,-6,1332,-13
589,13487,MSP,14747,SEA,1343,139,1547,164
700,14747,SEA,10397,ATL,744,-1,1534,0
752,10397,ATL,12478,JFK,1201,-4,1424,-5
841,11433,DTW,13487,MSP,1226,26,1402,68
888,10397,ATL,13487,MSP,1353,-6,1544,3
970,10397,ATL,14747,SEA,1752,-3,2000,-19
991,10397,ATL,11433,DTW,1240,1,1440,-4
1122,13487,MSP,10397,ATL,728,-2,1043,-11
1290,10397,ATL,11433,DTW,2243,8,32,0
852,11433,DTW,10397,ATL,32,133,207,113
902,10397,ATL,11433,DTW,1507,-3,1700,-20
967,10397,ATL,14747,SEA,927,-7,1137,-18
987,10397,ATL,13487,MSP,1053,8,1214,-7
1109,14747,SEA,12478,JFK,1444,-6,2251,-23
1232,14747,SEA,10397,ATL,1331,45,2110,31
1322,13487,MSP,14747,SEA,1935,0,2104,-15
1417,10397,ATL,11433,DTW,1919,-1,2104,-22
2214,13487,MSP,12478,JFK,1849,74,2249,77
2253,13487,MSP,14747,SEA,1757,-1,1932,-10
2329,10397,ATL,14747,SEA,1411,-3,1622,-10
2440,14747,SEA,13487,MSP,48,-2,608,6
2350,10397,ATL,12478,JFK,800,-2,1022,4
2553,10397,ATL,11433,DTW,1627,2,1813,-20
